,order_id,date,time
2076,3420,2015-02-27,13:37:23
2077,3422,2015-02-27,14:03:49
2078,3424,2015-02-27,14:14:57
2079,3426,2015-02-27,15:27:21
2080,3427,2015-02-27,15:54:13
2081,3430,2015-02-27,16:25:27
2082,3432,2015-02-27,16:35:16
2083,3434,2015-02-27,16:45:33
2084,3438,2015-02-27,17:18:29
2085,3440,2015-02-27,17:38:36
2086,3441,2015-02-27,17:38:46
2087,3443,2015-02-27,17:50:49
2088,3445,2015-02-27,18:08:58
2089,3446,2015-02-27,18:09:37
2090,3447,2015-02-27,18:14:22
2091,3451,2015-02-27,18:46:17
2092,3454,2015-02-27,18:57:55
2093,3455,2015-02-27,19:06:41
2094,3456,2015-02-27,19:09:27
2095,3457,2015-02-27,19:09:52
2096,3458,2015-02-27,19:11:01
2097,3459,2015-02-27,19:11:44
2098,3460,2015-02-27,19:14:07
2099,3464,2015-02-27,20:15:36
2100,3465,2015-02-27,20:23:35
2101,3468,2015-02-27,21:38:02
2102,3470,2015-02-27,21:53:24
2103,3473,2015-02-28,11:49:43
2104,3474,2015-02-28,11:50:01
2105,3475,2015-02-28,12:02:32
2106,3477,2015-02-28,12:29:20
2107,3479,2015-02-28,12:36:18
2108,3480,2015-02-28,12:44:01
2109,3482,2015-02-28,13:05:32
2110,3483,2015-02-28,13:09:50
2111,3487,2015-02-28,14:20:54
2112,3488,2015-02-28,14:52:00
2113,3489,2015-02-28,15:08:43
2114,3490,2015-02-28,15:26:21
2115,3491,2015-02-28,15:44:50
2116,3492,2015-02-28,16:01:29
2117,3493,2015-02-28,16:30:08
2118,3494,2015-02-28,16:34:35
2119,3496,2015-02-28,17:01:57
2120,3497,2015-02-28,17:19:30
2121,3498,2015-02-28,17:19:47
2122,3499,2015-02-28,17:28:45
2123,3500,2015-02-28,17:41:37
2124,3501,2015-02-28,17:45:11
2125,3503,2015-02-28,18:15:31
2126,3504,2015-02-28,18:16:10
2127,3505,2015-02-28,18:35:20
2128,3507,2015-02-28,18:47:24
2129,3508,2015-02-28,18:58:46
2130,3513,2015-02-28,19:44:10
2131,3514,2015-02-28,19:59:10
2132,3515,2015-02-28,20:00:18
2133,3516,2015-02-28,20:05:17
2134,3519,2015-02-28,20:42:48
2135,3520,2015-02-28,20:47:42
2136,3522,2015-02-28,21:03:34
2137,3524,2015-02-28,21:14:22
2138,3525,2015-02-28,21:21:02
2139,3526,2015-02-28,21:28:39
2140,3528,2015-02-28,21:39:40
2141,3529,2015-02-28,21:52:13
2142,3531,2015-03-01,11:34:00
2143,3535,2015-03-01,12:47:14
2144,3537,2015-03-01,12:52:52
2145,3539,2015-03-01,14:08:51
2146,3541,2015-03-01,14:39:01
2147,3543,2015-03-01,14:41:33
2148,3544,2015-03-01,14:56:46
2149,3545,2015-03-01,15:10:04
2150,3547,2015-03-01,15:47:40
2151,3549,2015-03-01,16:58:16
2152,3550,2015-03-01,17:04:49
2153,3551,2015-03-01,17:04:51
2154,3552,2015-03-01,17:06:58
2155,3554,2015-03-01,17:42:36
2156,3555,2015-03-01,17:48:53
2157,3557,2015-03-01,18:07:12
2158,3558,2015-03-01,18:08:01
2159,3559,2015-03-01,18:17:40
2160,3560,2015-03-01,18:19:41
2161,3561,2015-03-01,18:36:33
2162,3563,2015-03-01,18:44:52
2163,3565,2015-03-01,19:01:34
2164,3567,2015-03-01,19:20:28
2165,3568,2015-03-01,19:27:23
2166,3569,2015-03-01,19:39:29
2167,3570,2015-03-01,19:43:37
2168,3571,2015-03-01,19:56:35
2169,3574,2015-03-01,20:49:00
2170,3576,2015-03-01,22:00:46
2171,3580,2015-03-02,11:49:24
2172,3581,2015-03-02,11:52:25
2173,3583,2015-03-02,12:07:16
2174,3584,2015-03-02,12:30:47
2175,3586,2015-03-02,12:34:55
2176,3587,2015-03-02,12:39:13
2177,3588,2015-03-02,12:42:52
2178,3591,2015-03-02,13:07:22
2179,3592,2015-03-02,13:11:50
2180,3594,2015-03-02,13:22:54
2181,3595,2015-03-02,13:33:21
2182,3598,2015-03-02,13:46:38
2183,3599,2015-03-02,13:59:44
2184,3601,2015-03-02,14:04:41
2185,3602,2015-03-02,14:43:05
2186,3604,2015-03-02,15:27:26
2187,3605,2015-03-02,15:27:51
2188,3607,2015-03-02,15:43:31
2189,3609,2015-03-02,15:53:54
2190,3610,2015-03-02,16:19:32
2191,3613,2015-03-02,16:36:54
2192,3614,2015-03-02,16:58:21
2193,3615,2015-03-02,17:13:08
2194,3618,2015-03-02,17:33:55
2195,3620,2015-03-02,17:54:08
2196,3621,2015-03-02,18:02:16
2197,3622,2015-03-02,18:06:22
2198,3623,2015-03-02,18:20:06
2199,3625,2015-03-02,18:29:22
2200,3627,2015-03-02,18:45:21
2201,3628,2015-03-02,19:01:00
2202,3629,2015-03-02,19:09:34
2203,3630,2015-03-02,19:34:40
2204,3631,2015-03-02,20:41:25
2205,3637,2015-03-02,22:21:24
2206,3639,2015-03-03,11:31:41
2207,3640,2015-03-03,11:50:41
2208,3641,2015-03-03,12:14:07
2209,3643,2015-03-03,12:39:57
2210,3645,2015-03-03,12:57:06
2211,3647,2015-03-03,13:01:48
2212,3649,2015-03-03,13:07:20
2213,3650,2015-03-03,13:13:33
2214,3654,2015-03-03,13:38:34
2215,3655,2015-03-03,13:39:24
2216,3656,2015-03-03,13:41:05
2217,3658,2015-03-03,14:00:33
2218,3659,2015-03-03,14:03:25
2219,3661,2015-03-03,15:05:02
2220,3664,2015-03-03,15:55:09
2221,3665,2015-03-03,16:32:20
2222,3668,2015-03-03,17:06:11
2223,3670,2015-03-03,17:27:05
2224,3674,2015-03-03,17:58:31
2225,3679,2015-03-03,18:45:59
2226,3680,2015-03-03,19:10:38
2227,3681,2015-03-03,19:11:50
2228,3687,2015-03-03,20:25:37
2229,3688,2015-03-03,20:46:18
2230,3689,2015-03-03,21:41:41
2231,3690,2015-03-03,21:58:18
2232,3691,2015-03-04,11:23:00
2233,3692,2015-03-04,11:31:04
2234,3693,2015-03-04,11:34:38
2235,3694,2015-03-04,11:38:17
2236,3696,2015-03-04,12:07:09
2237,3699,2015-03-04,12:29:54
2238,3701,2015-03-04,12:51:21
2239,3703,2015-03-04,12:59:51
2240,3708,2015-03-04,13:23:35
2241,3709,2015-03-04,13:26:50
2242,3710,2015-03-04,13:48:40
2243,3711,2015-03-04,13:51:43
2244,3715,2015-03-04,14:51:20
2245,3716,2015-03-04,14:57:58
2246,3717,2015-03-04,15:38:29
2247,3718,2015-03-04,15:57:13
2248,3719,2015-03-04,16:09:26
2249,3721,2015-03-04,16:15:28
2250,3722,2015-03-04,16:21:46
2251,3724,2015-03-04,16:38:05
2252,3725,2015-03-04,16:56:16
2253,3726,2015-03-04,17:11:50
2254,3727,2015-03-04,17:16:34
2255,3729,2015-03-04,17:52:09
2256,3730,2015-03-04,17:55:40
2257,3732,2015-03-04,18:13:25
2258,3734,2015-03-04,18:23:25
2259,3735,2015-03-04,18:25:22
2260,3738,2015-03-04,18:36:42
2261,3739,2015-03-04,18:59:47
2262,3741,2015-03-04,19:17:32
2263,3742,2015-03-04,19:48:33
2264,3743,2015-03-04,19:52:52
2265,3744,2015-03-04,20:14:27
2266,3746,2015-03-04,20:45:53
2267,3748,2015-03-04,20:59:07
2268,3749,2015-03-04,21:02:21
2269,3750,2015-03-05,11:46:21
2270,3751,2015-03-05,11:47:34
2271,3752,2015-03-05,11:49:36
2272,3753,2015-03-05,12:01:47
2273,3754,2015-03-05,12:05:20
2274,3755,2015-03-05,12:20:34
2275,3757,2015-03-05,12:33:09
2276,3760,2015-03-05,12:49:45
2277,3761,2015-03-05,12:52:34
2278,3762,2015-03-05,13:03:52
2279,3763,2015-03-05,13:06:49
2280,3764,2015-03-05,13:06:59
2281,3765,2015-03-05,13:21:27
2282,3766,2015-03-05,13:23:49
2283,3768,2015-03-05,13:27:04
2284,3769,2015-03-05,13:28:39
2285,3770,2015-03-05,13:34:21
2286,3771,2015-03-05,13:35:17
2287,3772,2015-03-05,13:38:19
2288,3775,2015-03-05,13:49:24
2289,3776,2015-03-05,13:59:08
2290,3777,2015-03-05,14:05:21
2291,3778,2015-03-05,14:21:03
2292,3781,2015-03-05,15:25:06
2293,3782,2015-03-05,15:29:44
2294,3783,2015-03-05,15:31:22
2295,3785,2015-03-05,15:42:22
2296,3786,2015-03-05,15:48:08
2297,3787,2015-03-05,15:57:10
2298,3789,2015-03-05,16:12:54
2299,3790,2015-03-05,16:12:59
2300,3792,2015-03-05,16:39:37
2301,3793,2015-03-05,17:04:01
2302,3795,2015-03-05,17:11:05
2303,3797,2015-03-05,17:23:32
2304,3798,2015-03-05,17:24:03
2305,3802,2015-03-05,18:03:09
2306,3804,2015-03-05,18:13:03
2307,3806,2015-03-05,18:30:10
2308,3809,2015-03-05,18:52:11
2309,3810,2015-03-05,18:53:34
2310,3811,2015-03-05,19:33:05
2311,3813,2015-03-05,21:01:23
2312,3814,2015-03-06,11:31:55
2313,3815,2015-03-06,11:31:57
2314,3816,2015-03-06,12:05:44
2315,3817,2015-03-06,12:13:16
2316,3819,2015-03-06,12:24:41
2317,3821,2015-03-06,12:29:52
2318,3822,2015-03-06,12:30:08
2319,3823,2015-03-06,12:31:40
2320,3824,2015-03-06,12:37:22
2321,3825,2015-03-06,12:39:17
2322,3827,2015-03-06,12:42:55
2323,3828,2015-03-06,12:48:55
2324,3829,2015-03-06,13:05:46
2325,3830,2015-03-06,13:09:50
2326,3835,2015-03-06,13:59:21
2327,3836,2015-03-06,14:13:38
2328,3838,2015-03-06,14:47:21
2329,3839,2015-03-06,15:05:16
2330,3840,2015-03-06,15:18:05
2331,3842,2015-03-06,15:41:03
2332,3844,2015-03-06,15:59:29
2333,3845,2015-03-06,16:01:00
2334,3846,2015-03-06,16:14:40
2335,3848,2015-03-06,17:02:56
2336,3849,2015-03-06,17:05:52
2337,3851,2015-03-06,17:15:19
2338,3853,2015-03-06,17:46:48
2339,3854,2015-03-06,18:00:49
2340,3855,2015-03-06,18:08:43
2341,3858,2015-03-06,18:42:52
2342,3859,2015-03-06,18:48:17
2343,3861,2015-03-06,19:15:15
2344,3862,2015-03-06,19:18:42
2345,3865,2015-03-06,19:58:48
2346,3866,2015-03-06,20:01:26
2347,3867,2015-03-06,20:10:12
2348,3868,2015-03-06,20:18:30
2349,3869,2015-03-06,20:29:18
2350,3871,2015-03-06,21:12:07
2351,3872,2015-03-06,21:18:50
2352,3873,2015-03-06,21:22:02
2353,3874,2015-03-06,21:28:26
2354,3876,2015-03-06,21:34:49
2355,3877,2015-03-06,22:13:59
2356,3878,2015-03-06,22:23:06
2357,3885,2015-03-07,12:08:34
2358,3886,2015-03-07,12:23:20
2359,3887,2015-03-07,12:24:10
2360,3888,2015-03-07,12:52:11
2361,3891,2015-03-07,14:42:35
2362,3892,2015-03-07,15:00:38
2363,3893,2015-03-07,15:06:30
2364,3894,2015-03-07,15:35:59
2365,3896,2015-03-07,16:09:05
2366,3897,2015-03-07,16:14:53
2367,3899,2015-03-07,16:21:06
2368,3900,2015-03-07,16:26:19
2369,3901,2015-03-07,16:34:59
2370,3902,2015-03-07,17:01:11
2371,3906,2015-03-07,17:42:03
2372,3908,2015-03-07,18:17:47
2373,3909,2015-03-07,18:23:27
2374,3912,2015-03-07,18:43:59
2375,3913,2015-03-07,18:45:53
2376,3915,2015-03-07,19:12:55
2377,3917,2015-03-07,19:31:49
2378,3921,2015-03-07,20:10:19
2379,3922,2015-03-07,20:12:39
2380,3923,2015-03-07,20:22:59
2381,3925,2015-03-07,20:39:45
2382,3926,2015-03-07,20:49:53
2383,3928,2015-03-07,21:01:55
2384,3932,2015-03-07,21:49:12
2385,3934,2015-03-07,22:31:24
2386,3936,2015-03-07,22:59:17
2387,3938,2015-03-08,11:50:19
2388,3940,2015-03-08,12:29:28
2389,3942,2015-03-08,12:34:14
2390,3945,2015-03-08,13:08:44
2391,3947,2015-03-08,13:18:56
2392,3948,2015-03-08,13:25:26
2393,3949,2015-03-08,13:33:30
2394,3951,2015-03-08,14:14:25
2395,3952,2015-03-08,14:14:42
2396,3954,2015-03-08,14:38:40
2397,3957,2015-03-08,15:02:47
2398,3959,2015-03-08,15:18:05
2399,3960,2015-03-08,15:56:08
2400,3961,2015-03-08,15:56:48
2401,3963,2015-03-08,15:59:35
2402,3965,2015-03-08,16:26:39
2403,3966,2015-03-08,16:32:58
2404,3969,2015-03-08,16:57:55
2405,3970,2015-03-08,17:07:58
2406,3972,2015-03-08,17:29:55
2407,3975,2015-03-08,17:46:49
2408,3976,2015-03-08,17:51:53
2409,3977,2015-03-08,17:52:16
2410,3980,2015-03-08,18:19:16
2411,3983,2015-03-08,18:25:31
2412,3984,2015-03-08,18:28:07
2413,3985,2015-03-08,18:29:24
2414,3987,2015-03-08,18:33:21
2415,3988,2015-03-08,19:27:14
2416,3989,2015-03-08,19:53:16
2417,3991,2015-03-08,20:03:54
2418,3992,2015-03-08,20:14:02
2419,3995,2015-03-08,20:47:41
2420,3997,2015-03-08,20:55:45
2421,3999,2015-03-08,21:47:00
2422,4002,2015-03-09,11:46:21
2423,4004,2015-03-09,11:53:06
2424,4006,2015-03-09,12:44:49
2425,4007,2015-03-09,13:03:46
2426,4008,2015-03-09,13:03:47
2427,4009,2015-03-09,13:06:54
2428,4014,2015-03-09,13:39:39
2429,4019,2015-03-09,14:55:28
2430,4020,2015-03-09,15:30:34
2431,4022,2015-03-09,16:15:29
2432,4023,2015-03-09,16:18:37
2433,4024,2015-03-09,16:26:31
2434,4026,2015-03-09,16:46:41
2435,4034,2015-03-09,17:48:17
2436,4036,2015-03-09,17:56:04
2437,4037,2015-03-09,18:01:34
2438,4038,2015-03-09,18:04:03
2439,4039,2015-03-09,18:13:22
2440,4040,2015-03-09,18:31:54
2441,4044,2015-03-09,18:59:49
2442,4049,2015-03-09,20:22:42
2443,4050,2015-03-09,20:23:00
2444,4051,2015-03-09,20:28:51
2445,4052,2015-03-09,20:51:47
2446,4055,2015-03-09,21:58:39
2447,4057,2015-03-10,11:28:54
2448,4058,2015-03-10,11:36:03
2449,4059,2015-03-10,12:06:00
2450,4060,2015-03-10,12:25:20
2451,4062,2015-03-10,12:29:59
2452,4064,2015-03-10,12:39:50
2453,4065,2015-03-10,12:47:09
2454,4067,2015-03-10,12:53:35
2455,4069,2015-03-10,13:04:35
2456,4071,2015-03-10,13:11:32
2457,4072,2015-03-10,13:19:51
2458,4073,2015-03-10,13:25:22
2459,4074,2015-03-10,13:33:17
2460,4079,2015-03-10,14:36:45
2461,4080,2015-03-10,14:38:10
2462,4081,2015-03-10,14:41:40
2463,4082,2015-03-10,14:53:14
2464,4085,2015-03-10,14:58:08
2465,4087,2015-03-10,15:42:01
2466,4088,2015-03-10,15:48:01
2467,4089,2015-03-10,16:04:11
2468,4090,2015-03-10,16:43:06
2469,4091,2015-03-10,16:43:37
2470,4092,2015-03-10,16:49:23
2471,4094,2015-03-10,17:13:54
2472,4095,2015-03-10,17:22:03
2473,4098,2015-03-10,18:20:47
2474,4099,2015-03-10,18:21:25
2475,4102,2015-03-10,18:45:32
2476,4104,2015-03-10,19:14:28
2477,4105,2015-03-10,19:30:41
2478,4106,2015-03-10,20:08:25
2479,4107,2015-03-10,20:17:32
2480,4109,2015-03-10,20:45:34
2481,4110,2015-03-10,20:55:20
2482,4111,2015-03-10,21:05:08
2483,4112,2015-03-10,21:23:19
2484,4115,2015-03-11,12:01:41
2485,4116,2015-03-11,12:02:01
2486,4119,2015-03-11,12:17:41
2487,4121,2015-03-11,12:37:36
2488,4122,2015-03-11,12:44:34
2489,4123,2015-03-11,12:53:38
2490,4124,2015-03-11,12:54:05
2491,4125,2015-03-11,13:00:09
2492,4126,2015-03-11,13:07:26
2493,4127,2015-03-11,13:09:51
2494,4128,2015-03-11,13:20:46
2495,4129,2015-03-11,13:21:18
2496,4134,2015-03-11,14:23:53
2497,4138,2015-03-11,14:39:14
2498,4139,2015-03-11,14:39:27
2499,4142,2015-03-11,15:36:22
2500,4143,2015-03-11,15:39:09
2501,4145,2015-03-11,16:23:58
2502,4147,2015-03-11,16:37:46
2503,4148,2015-03-11,16:40:21
2504,4150,2015-03-11,16:45:38
2505,4151,2015-03-11,16:49:53
2506,4154,2015-03-11,17:11:37
2507,4156,2015-03-11,17:18:27
2508,4157,2015-03-11,17:29:31
2509,4159,2015-03-11,17:37:24
2510,4161,2015-03-11,18:24:12
2511,4162,2015-03-11,18:27:59
2512,4163,2015-03-11,18:28:15
2513,4164,2015-03-11,18:33:24
2514,4165,2015-03-11,18:39:21
2515,4167,2015-03-11,18:46:52
2516,4168,2015-03-11,19:25:05
2517,4170,2015-03-11,20:01:57
2518,4171,2015-03-11,21:35:22
2519,4172,2015-03-11,21:49:42
2520,4173,2015-03-11,22:03:13
2521,4176,2015-03-11,22:28:40
2522,4177,2015-03-12,11:26:04
2523,4179,2015-03-12,11:56:55
2524,4180,2015-03-12,12:00:07
2525,4181,2015-03-12,12:08:19
2526,4184,2015-03-12,12:19:43
2527,4187,2015-03-12,12:44:27
2528,4188,2015-03-12,13:03:40
2529,4189,2015-03-12,13:15:42
2530,4191,2015-03-12,13:55:19
2531,4192,2015-03-12,13:56:27
2532,4193,2015-03-12,14:05:44
2533,4195,2015-03-12,14:47:42
2534,4196,2015-03-12,15:25:24
2535,4198,2015-03-12,15:38:35
2536,4201,2015-03-12,15:50:03
2537,4203,2015-03-12,16:06:48
2538,4204,2015-03-12,16:10:28
2539,4205,2015-03-12,16:23:53
2540,4206,2015-03-12,16:28:16
2541,4207,2015-03-12,16:39:49
2542,4209,2015-03-12,17:06:27
2543,4211,2015-03-12,17:34:27
2544,4212,2015-03-12,17:44:49
2545,4214,2015-03-12,18:09:43
2546,4216,2015-03-12,18:23:38
2547,4217,2015-03-12,18:28:33
2548,4218,2015-03-12,18:29:17
2549,4221,2015-03-12,19:07:06
2550,4222,2015-03-12,19:11:01
2551,4223,2015-03-12,19:39:15
2552,4224,2015-03-12,20:19:32
2553,4226,2015-03-12,20:58:53
2554,4229,2015-03-13,11:26:40
2555,4230,2015-03-13,12:03:46
2556,4232,2015-03-13,12:22:05
2557,4233,2015-03-13,12:26:06
2558,4234,2015-03-13,12:26:55
2559,4236,2015-03-13,12:46:50
2560,4237,2015-03-13,12:53:21
2561,4238,2015-03-13,12:57:25
2562,4239,2015-03-13,12:58:26
2563,4241,2015-03-13,13:07:16
2564,4242,2015-03-13,13:15:50
2565,4243,2015-03-13,13:32:08
2566,4244,2015-03-13,13:32:38
2567,4246,2015-03-13,14:29:34
2568,4247,2015-03-13,14:34:24
2569,4249,2015-03-13,14:57:41
2570,4253,2015-03-13,16:26:31
2571,4254,2015-03-13,16:59:32
2572,4255,2015-03-13,17:02:19
2573,4257,2015-03-13,17:15:09
2574,4258,2015-03-13,17:17:57
2575,4261,2015-03-13,17:39:14
2576,4262,2015-03-13,17:44:16
2577,4267,2015-03-13,18:07:56
2578,4268,2015-03-13,18:30:51
2579,4269,2015-03-13,18:44:54
2580,4270,2015-03-13,18:48:09
2581,4272,2015-03-13,19:00:06
2582,4273,2015-03-13,19:13:52
2583,4277,2015-03-13,19:28:56
2584,4279,2015-03-13,19:35:26
2585,4280,2015-03-13,19:43:02
2586,4281,2015-03-13,19:48:52
2587,4283,2015-03-13,20:00:35
2588,4284,2015-03-13,20:01:36
2589,4286,2015-03-13,20:09:22
2590,4288,2015-03-13,20:33:21
2591,4289,2015-03-13,20:47:26
2592,4291,2015-03-13,20:59:18
2593,4292,2015-03-13,21:02:53
2594,4293,2015-03-13,21:12:29
2595,4294,2015-03-13,21:14:47
2596,4295,2015-03-13,21:31:23
2597,4296,2015-03-13,21:48:33
2598,4297,2015-03-13,22:06:21
2599,4301,2015-03-14,12:43:04
2600,4302,2015-03-14,12:47:54
2601,4306,2015-03-14,13:16:23
2602,4313,2015-03-14,14:34:28
2603,4314,2015-03-14,14:37:47
2604,4319,2015-03-14,16:10:40
2605,4320,2015-03-14,16:22:10
2606,4322,2015-03-14,16:34:46
2607,4324,2015-03-14,16:42:00
2608,4327,2015-03-14,16:54:36
2609,4328,2015-03-14,17:30:16
2610,4329,2015-03-14,17:49:13
2611,4331,2015-03-14,17:51:53
2612,4332,2015-03-14,18:02:55
2613,4333,2015-03-14,18:18:59
2614,4334,2015-03-14,18:36:34
2615,4336,2015-03-14,18:40:57
2616,4337,2015-03-14,18:42:43
2617,4339,2015-03-14,18:44:41
2618,4340,2015-03-14,18:45:37
2619,4342,2015-03-14,19:43:00
2620,4343,2015-03-14,19:53:17
2621,4344,2015-03-14,20:15:55
2622,4345,2015-03-14,20:18:21
2623,4348,2015-03-14,20:37:13
2624,4349,2015-03-14,20:47:01
2625,4352,2015-03-14,21:22:53
2626,4354,2015-03-14,22:23:19
2627,4356,2015-03-15,11:48:27
2628,4357,2015-03-15,11:49:01
2629,4358,2015-03-15,12:08:34
2630,4359,2015-03-15,12:42:51
2631,4362,2015-03-15,13:36:20
2632,4363,2015-03-15,13:41:43
2633,4364,2015-03-15,13:43:32
2634,4366,2015-03-15,14:12:24
2635,4368,2015-03-15,14:29:45
2636,4369,2015-03-15,15:05:40
2637,4370,2015-03-15,15:29:07
2638,4371,2015-03-15,15:42:34
2639,4372,2015-03-15,15:45:56
2640,4374,2015-03-15,15:48:11
2641,4376,2015-03-15,16:03:18
2642,4377,2015-03-15,16:07:56
2643,4378,2015-03-15,16:12:31
2644,4379,2015-03-15,16:12:56
2645,4381,2015-03-15,16:31:44
2646,4382,2015-03-15,16:33:38
2647,4383,2015-03-15,16:38:07
2648,4384,2015-03-15,16:57:07
2649,4385,2015-03-15,17:13:38
2650,4386,2015-03-15,17:30:07
2651,4387,2015-03-15,18:01:50
2652,4388,2015-03-15,18:18:55
2653,4390,2015-03-15,18:28:49
2654,4391,2015-03-15,18:35:20
2655,4393,2015-03-15,18:48:37
2656,4395,2015-03-15,19:02:12
2657,4396,2015-03-15,19:37:36
2658,4398,2015-03-15,19:55:56
2659,4400,2015-03-15,20:49:02
2660,4402,2015-03-15,21:26:48
2661,4405,2015-03-16,11:55:19
2662,4407,2015-03-16,12:10:54
2663,4408,2015-03-16,12:11:56
2664,4411,2015-03-16,12:16:56
2665,4412,2015-03-16,12:18:01
2666,4413,2015-03-16,12:23:40
2667,4414,2015-03-16,12:24:49
2668,4418,2015-03-16,12:48:27
2669,4419,2015-03-16,13:09:10
2670,4420,2015-03-16,13:12:50
2671,4421,2015-03-16,13:13:23
2672,4422,2015-03-16,13:14:57
2673,4423,2015-03-16,13:25:45
2674,4424,2015-03-16,13:34:37
2675,4426,2015-03-16,13:45:41
2676,4430,2015-03-16,14:47:48
2677,4433,2015-03-16,15:36:28
2678,4434,2015-03-16,16:01:07
2679,4435,2015-03-16,16:02:07
2680,4438,2015-03-16,16:30:22
2681,4439,2015-03-16,16:47:29
2682,4441,2015-03-16,16:57:19
2683,4444,2015-03-16,17:28:55
2684,4447,2015-03-16,17:46:16
2685,4449,2015-03-16,17:49:16
2686,4453,2015-03-16,18:28:00
2687,4455,2015-03-16,18:30:50
2688,4456,2015-03-16,18:33:20
2689,4457,2015-03-16,18:41:34
2690,4458,2015-03-16,19:02:27
2691,4459,2015-03-16,19:07:02
2692,4460,2015-03-16,19:08:35
2693,4461,2015-03-16,19:12:14
2694,4462,2015-03-16,19:17:34
2695,4463,2015-03-16,19:27:52
2696,4465,2015-03-16,19:47:28
2697,4466,2015-03-16,19:51:03
2698,4470,2015-03-17,11:40:42
2699,4471,2015-03-17,11:43:47
2700,4473,2015-03-17,12:18:19
2701,4479,2015-03-17,13:33:20
2702,4482,2015-03-17,13:57:38
2703,4483,2015-03-17,14:14:26
2704,4484,2015-03-17,14:22:39
2705,4487,2015-03-17,14:41:19
2706,4488,2015-03-17,14:57:23
2707,4491,2015-03-17,15:38:00
2708,4492,2015-03-17,15:48:20
2709,4493,2015-03-17,16:05:41
2710,4494,2015-03-17,16:07:40
2711,4499,2015-03-17,16:33:13
2712,4500,2015-03-17,16:45:03
2713,4504,2015-03-17,17:04:25
2714,4505,2015-03-17,17:17:44
2715,4506,2015-03-17,17:18:34
2716,4508,2015-03-17,17:27:45
2717,4511,2015-03-17,17:57:13
2718,4512,2015-03-17,18:05:39
2719,4515,2015-03-17,18:35:13
2720,4516,2015-03-17,18:59:02
2721,4518,2015-03-17,19:06:28
2722,4519,2015-03-17,19:13:55
2723,4520,2015-03-17,19:18:13
2724,4521,2015-03-17,19:18:43
2725,4523,2015-03-17,19:27:52
2726,4525,2015-03-17,19:35:19
2727,4527,2015-03-17,19:49:58
2728,4529,2015-03-17,19:53:48
2729,4530,2015-03-17,19:58:25
2730,4531,2015-03-17,20:12:16
2731,4532,2015-03-17,20:24:54
2732,4533,2015-03-17,20:25:53
2733,4535,2015-03-17,20:49:48
2734,4536,2015-03-17,21:06:40
2735,4538,2015-03-17,21:31:30
2736,4541,2015-03-18,11:34:26
2737,4543,2015-03-18,12:06:46
2738,4545,2015-03-18,12:09:38
2739,4546,2015-03-18,12:12:52
2740,4547,2015-03-18,12:12:58
2741,4554,2015-03-18,12:53:36
2742,4555,2015-03-18,13:07:53
2743,4556,2015-03-18,13:09:57
2744,4557,2015-03-18,13:24:33
2745,4559,2015-03-18,13:26:03
2746,4560,2015-03-18,13:33:58
2747,4561,2015-03-18,13:37:16
2748,4563,2015-03-18,14:03:10
2749,4566,2015-03-18,14:59:13
2750,4568,2015-03-18,16:19:49
2751,4571,2015-03-18,17:13:04
2752,4574,2015-03-18,17:27:06
2753,4575,2015-03-18,17:27:18
2754,4576,2015-03-18,17:30:49
2755,4577,2015-03-18,17:51:20
2756,4579,2015-03-18,18:04:32
2757,4580,2015-03-18,18:11:13
2758,4581,2015-03-18,18:15:20
2759,4586,2015-03-18,19:01:59
2760,4588,2015-03-18,19:43:01
2761,4591,2015-03-18,20:04:42
2762,4594,2015-03-18,20:19:08
2763,4599,2015-03-18,21:13:49
2764,4600,2015-03-18,21:35:26
2765,4601,2015-03-18,22:27:51
2766,4602,2015-03-18,22:28:11
2767,4603,2015-03-19,11:24:09
2768,4606,2015-03-19,11:40:23
2769,4607,2015-03-19,11:40:57
2770,4609,2015-03-19,12:02:16
2771,4611,2015-03-19,12:26:04
2772,4613,2015-03-19,12:57:29
2773,4614,2015-03-19,13:02:47
2774,4615,2015-03-19,13:04:55
2775,4618,2015-03-19,13:18:06
2776,4619,2015-03-19,13:21:51
2777,4620,2015-03-19,13:37:11
2778,4622,2015-03-19,14:31:45
2779,4624,2015-03-19,14:59:35
2780,4625,2015-03-19,15:42:30
2781,4626,2015-03-19,15:45:01
2782,4629,2015-03-19,16:24:30
2783,4633,2015-03-19,17:28:29
2784,4635,2015-03-19,17:45:58
2785,4636,2015-03-19,17:58:30
2786,4639,2015-03-19,18:19:16
2787,4640,2015-03-19,18:35:46
2788,4642,2015-03-19,19:05:06
2789,4647,2015-03-19,19:36:47
2790,4648,2015-03-19,19:40:10
2791,4651,2015-03-19,19:55:20
2792,4652,2015-03-19,19:57:11
2793,4653,2015-03-19,20:16:45
2794,4656,2015-03-19,20:43:33
2795,4658,2015-03-19,21:34:17
2796,4659,2015-03-19,21:53:59
2797,4666,2015-03-20,12:40:13
2798,4669,2015-03-20,12:55:55
2799,4670,2015-03-20,12:56:01
2800,4673,2015-03-20,13:18:11
2801,4677,2015-03-20,13:43:36
2802,4678,2015-03-20,13:52:15
2803,4679,2015-03-20,14:03:43
2804,4680,2015-03-20,14:09:05
2805,4682,2015-03-20,14:58:30
2806,4683,2015-03-20,15:03:44
2807,4684,2015-03-20,15:40:10
2808,4686,2015-03-20,15:58:56
2809,4687,2015-03-20,16:51:47
2810,4688,2015-03-20,16:52:55
2811,4690,2015-03-20,17:03:46
