,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
591216,2.861838152349978,0.4009183613451048,0.3122339510509942,1.0,1.0,0.0,1.0,0.0
546993,21.41399321059526,6.189260273245523,1.9760668584896,1.0,1.0,0.0,0.0,0.0
106928,1.348726136230015,12.214314006098826,3.655465963724755,0.0,0.0,0.0,0.0,0.0
764897,7.97221493685835,0.1705659709051142,2.112516757784225,1.0,0.0,1.0,1.0,0.0
988573,2.9135970074635864,0.1473058741589346,1.520638605771914,1.0,0.0,0.0,0.0,0.0
195918,5.3167383649514806,0.0606034329106469,2.9843992424515697,1.0,1.0,0.0,1.0,0.0
656208,119.13839699605424,1.1812908587380049,0.1366409137058704,1.0,0.0,0.0,0.0,0.0
319252,22.952164643714685,10.823000382998146,1.764215071322066,1.0,0.0,0.0,1.0,0.0
714191,11.552513225787628,10.513723095294356,0.4572725455488847,1.0,1.0,0.0,0.0,0.0
865825,25.95491194457984,0.4730570087370431,0.6731742822596528,1.0,0.0,0.0,1.0,0.0
578479,2.4403183398246515,0.68593509419787,0.9431692260067888,1.0,0.0,0.0,0.0,0.0
166630,71.20052453805467,3.223015419089313,0.3720892353313442,1.0,0.0,0.0,1.0,0.0
730969,67.6194853794668,0.1951247983449938,0.4969998347474227,1.0,1.0,0.0,1.0,0.0
726369,13.001703030265686,0.7987897798435912,7.512039355336418,1.0,0.0,0.0,0.0,0.0
911891,9.795029706122447,61.40016433417874,1.7767587298283942,1.0,1.0,1.0,1.0,0.0
476103,15.449357799886725,0.218356383129675,2.6562726234392,1.0,0.0,0.0,1.0,0.0
809291,21.96192685389876,0.2891060707833434,0.201272702832897,1.0,1.0,0.0,0.0,0.0
699430,3.156740657598774,0.959204260396628,2.189865730109517,1.0,1.0,0.0,0.0,0.0
63451,4.549571707384335,5.237755469263457,3.5803607813136877,1.0,1.0,0.0,1.0,0.0
851209,1.2003891669485998,1.673952747275166,0.8283792698323158,0.0,0.0,0.0,1.0,0.0
143949,89.51817301732964,0.3747998517245782,2.631743781473814,1.0,1.0,1.0,0.0,0.0
847701,3.4346531724663403,0.3606605641805925,0.9241884636644307,1.0,1.0,1.0,0.0,0.0
561156,6.215490727476117,0.4239991126197166,0.4294821846173809,1.0,0.0,0.0,1.0,0.0
968737,2.4099235368269687,0.1148792621428125,0.5845105991698637,1.0,0.0,0.0,1.0,0.0
611279,83.92078640723821,1.561774700741162,4.5275686322798245,1.0,1.0,0.0,0.0,0.0
59908,21.39494418540443,4.256368957933009,1.7941665172578554,1.0,1.0,0.0,1.0,0.0
843971,9.28979856689749,2.340112536580119,4.33267298480548,1.0,0.0,0.0,0.0,0.0
539835,32.495848079920464,30.29990971425061,2.7213420014578023,1.0,1.0,0.0,0.0,0.0
663239,4.636402980871643,1.198363965689225,0.480000809322679,1.0,0.0,0.0,0.0,0.0
412464,27.406434538776967,1.0702195948795838,1.5424389395302645,1.0,0.0,0.0,1.0,0.0
928817,21.260383472121543,0.026597562455196,3.570830408729247,1.0,0.0,1.0,1.0,0.0
169590,4.535682902521494,1.7148913333826628,0.4932539078322294,1.0,0.0,0.0,0.0,0.0
824787,3.2743392813907515,0.1749189151774979,1.8204094152697436,1.0,0.0,0.0,1.0,0.0
333668,3.129715503214342,0.0942800146449659,0.11154076210897,1.0,0.0,1.0,1.0,0.0
204795,3.472325673502581,6.607564538186468,0.9679527847774628,1.0,1.0,0.0,1.0,0.0
380664,3.353708333495442,0.3493709432935668,2.0612517963284183,1.0,1.0,0.0,0.0,0.0
485172,3.016997819028922,4.904941206273876,3.7537183764909874,1.0,1.0,0.0,1.0,0.0
91244,15.18033950785322,10.503326224061544,0.0960149258460763,1.0,0.0,0.0,1.0,0.0
592565,5.269601629236316,12.776572025621231,0.7145336654088111,1.0,0.0,0.0,0.0,0.0
77182,20.233913462302898,3.892576556877017,0.6949353840521045,1.0,0.0,0.0,0.0,0.0
692300,10.88746772712638,1.444608825416558,9.364055197802234,1.0,1.0,0.0,1.0,1.0
384839,2.1128530885643992,0.4094309881559456,1.7171957065651025,1.0,0.0,0.0,0.0,0.0
322770,24.88964370137578,0.0952484803203388,0.4674346765922854,1.0,0.0,0.0,1.0,0.0
306649,7.768336618380835,2.251795269942737,0.4955391072417709,1.0,0.0,0.0,0.0,0.0
540899,15.130041933219369,0.6316219890863748,0.2336243716656441,1.0,0.0,1.0,0.0,0.0
668722,3.8805325057722633,0.0721367191920797,1.222742789654892,1.0,1.0,0.0,1.0,0.0
526940,0.5072754606757766,0.4313217405046857,0.3193661126125612,0.0,0.0,0.0,1.0,0.0
996261,13.518327101117976,3.3824033533852846,0.5086025910325009,1.0,0.0,0.0,0.0,0.0
418588,12.47794891989099,0.8236121214022937,6.296466697895332,1.0,0.0,0.0,0.0,0.0
501779,2.450183443893084,3.114517045296864,0.2191611375024192,1.0,0.0,0.0,0.0,0.0
274573,11.368292391767191,0.5593643244697681,1.6815955156973894,1.0,1.0,0.0,0.0,0.0
181890,2.515035203388862,0.1089179754538649,0.7247721313684755,1.0,1.0,0.0,0.0,0.0
295857,45.60186965902019,4.724222302827986,0.2997257666374567,1.0,0.0,0.0,0.0,0.0
174432,0.9447808733539492,9.375438328378596,3.315561894218944,0.0,1.0,0.0,1.0,0.0
217481,104.21084250039245,0.218884054322626,1.110738393770875,1.0,1.0,0.0,1.0,0.0
894874,12.860909529428758,0.4479912617977527,0.4143450818428794,1.0,1.0,0.0,1.0,0.0
150547,38.96283575351802,2.6860548133874267,0.2266085018332773,1.0,0.0,0.0,1.0,0.0
471821,15.117720843402154,0.6257679923695486,0.3437555210076159,1.0,0.0,0.0,0.0,0.0
379976,10.736031578293735,0.1534066474579008,0.5897325071616306,1.0,0.0,0.0,0.0,0.0
193909,15.714699469854022,11.487215531988149,5.397243693650796,1.0,0.0,0.0,1.0,1.0
851030,5.994679871179922,1.909932092058178,2.5350123461925134,1.0,1.0,0.0,1.0,0.0
484905,2.39280289801988,3.0866158343355474,1.5161729438265814,1.0,1.0,0.0,1.0,0.0
57240,1.8980821263365777,0.3850093542964367,1.0470998470970354,0.0,0.0,0.0,0.0,0.0
617028,220.798616419284,0.0478558112363432,1.036229117306141,1.0,0.0,0.0,1.0,1.0
857369,6.22490206833635,4.376430117743525,2.2049940960341163,1.0,1.0,1.0,0.0,0.0
94162,11.747352650797968,4.257402409102173,1.9569782319342124,1.0,1.0,1.0,0.0,0.0
890777,29.20048254090802,2.780406271696948,2.927874634577194,1.0,0.0,0.0,0.0,0.0
475530,12.801871102044943,2.607046259613432,1.0716764157123733,1.0,0.0,0.0,1.0,0.0
850614,32.59323998520387,4.824238016888677,2.232347832152885,1.0,0.0,0.0,0.0,0.0
634615,3.143667671867416,0.6925506401673462,3.364809101344114,1.0,1.0,0.0,0.0,0.0
77191,40.59186302758277,23.85928188717188,0.2731320627841065,1.0,1.0,0.0,1.0,0.0
239588,2.0507554529759853,1.832766675672149,2.2968805900986173,1.0,1.0,0.0,1.0,0.0
126810,1.351944051632793,0.0698060702451602,4.260708998535377,0.0,1.0,0.0,1.0,1.0
192199,10.9955772310383,1.262844236722266,0.9730640719280084,1.0,0.0,0.0,1.0,0.0
835560,59.74049251987605,38.259524094256,6.965189276529771,1.0,0.0,0.0,1.0,1.0
169507,3.145978468340279,240.32585935324508,0.4970195908218783,1.0,1.0,1.0,1.0,0.0
820200,11.149447554225636,1.5431093395211246,12.73312843072264,1.0,1.0,0.0,1.0,1.0
359302,32.00523854834242,0.7111657788301372,0.8252820448928067,1.0,1.0,0.0,0.0,0.0
44903,6.015224305934398,0.0623426154106224,7.007307284904789,1.0,0.0,0.0,0.0,0.0
659605,11.081815952735168,0.9275644490124104,18.53648094219002,1.0,0.0,0.0,0.0,0.0
693574,22.90544302367772,0.0575556971820104,0.4843356490305794,1.0,1.0,0.0,1.0,0.0
568107,4.868514527173854,1.200743198951775,1.0851018675162931,1.0,1.0,0.0,1.0,0.0
842475,3.5463553454832857,0.4097817053970821,0.8944904560550901,1.0,0.0,0.0,0.0,0.0
179188,2.070395228505361,3.948401654901404,0.4439655567516103,1.0,0.0,0.0,0.0,0.0
931246,0.4146796291648922,1.8701729762563148,1.376754562980086,0.0,0.0,0.0,0.0,0.0
937757,4.1498236887273725,0.396137315177789,0.4879367836427662,1.0,0.0,0.0,1.0,0.0
683252,41.07884183161824,2.7459509123687518,6.749783891327986,1.0,1.0,0.0,0.0,0.0
720205,30.43509731916892,0.757752615225507,0.3572557821557939,1.0,0.0,0.0,1.0,0.0
535343,38.42795279080386,10.694521292637468,0.28308800304766,1.0,0.0,0.0,1.0,0.0
494186,100.19825827085728,24.08435056728008,3.7004401271382816,1.0,1.0,0.0,1.0,0.0
207724,0.9371592489498743,0.4152860231522056,1.1520358861277582,0.0,0.0,0.0,1.0,0.0
317453,85.35448407354477,0.4161992682145961,0.2776506189988203,1.0,1.0,1.0,1.0,0.0
917745,31.48223632302718,0.1722081115673023,1.4431731348790928,1.0,0.0,0.0,0.0,0.0
147507,40.50363728205549,0.4033881496934186,1.7984476498954352,1.0,0.0,0.0,1.0,0.0
980857,3.4204310434082585,0.2511023854843182,0.2371833037051172,1.0,1.0,0.0,0.0,0.0
812294,23.641239666130165,29.48989548218765,1.2184686354345975,1.0,0.0,0.0,0.0,0.0
763462,11.136843313171594,2.3201014603050814,1.5814047558539144,1.0,0.0,0.0,0.0,0.0
837989,45.94627329373929,0.0507368558803637,3.409321397581968,1.0,0.0,0.0,1.0,0.0
657407,23.97489756497809,1.027789035880836,0.2129044311945066,1.0,1.0,0.0,0.0,0.0
190976,113.44966510828772,1.737768836947624,1.2432022260832805,1.0,0.0,0.0,1.0,1.0
799607,9.811883970331577,0.6568330074240869,0.6371163795031469,1.0,1.0,0.0,0.0,0.0
98668,22.32877766155981,0.3221460020484889,0.8677431451373543,1.0,1.0,0.0,1.0,0.0
808036,7.924489678489292,6.222658748226483,1.0638305034635118,1.0,0.0,0.0,0.0,0.0
971439,35.03186776481648,0.1488342075892697,1.5291982668717885,1.0,0.0,0.0,1.0,0.0
489447,128.49401093644863,0.1209125412438936,1.422723868677827,1.0,0.0,0.0,1.0,1.0
519970,2.80014663804244,0.222370115395685,0.4019282742938178,1.0,0.0,0.0,0.0,0.0
467945,8.368544639289494,5.195454612680526,0.6736763195372072,1.0,1.0,0.0,1.0,0.0
117426,0.95710259529734,0.382897482929892,1.784085348642891,0.0,1.0,0.0,1.0,0.0
652198,6.238169272425348,0.4725040903921529,0.3494443636506216,1.0,1.0,0.0,0.0,0.0
596877,4.792260020678785,0.4886689778534416,3.08974468924542,1.0,0.0,0.0,0.0,0.0
741029,4.080976686126757,0.376209810314168,0.6028795765279915,1.0,0.0,0.0,1.0,0.0
77745,7.863617859417157,4.112102191441999,0.1687957077257168,1.0,1.0,0.0,1.0,0.0
448170,29.313135799269794,0.0397287767880814,0.4094426759755246,1.0,1.0,0.0,1.0,0.0
237294,11.997181642577782,2.589823768170349,1.995496119195472,1.0,0.0,0.0,1.0,0.0
553388,13.319430928725716,6.519255146748614,0.0912594812378498,1.0,1.0,0.0,1.0,0.0
472263,4.718536271064198,3.758989928665312,2.278295134771004,1.0,0.0,0.0,0.0,0.0
596648,22.47108687546365,0.0154522492917454,1.1351608192326663,1.0,0.0,0.0,0.0,0.0
710458,37.23374083380322,81.68934595370816,1.3130434503050576,1.0,1.0,0.0,0.0,0.0
8805,5.239650853063841,0.2310737702075331,0.2097424910360155,1.0,1.0,1.0,1.0,0.0
307250,13.95435413863453,0.0526083498250447,0.463084686072798,1.0,1.0,0.0,1.0,0.0
918505,7.882231007721706,0.6295408074482028,1.1223974575639404,1.0,0.0,1.0,1.0,0.0
864466,0.8875277242851178,2.009270980310911,0.5524179435883081,0.0,0.0,0.0,0.0,0.0
551062,65.09091979854254,0.0217989753116497,0.8076413168338701,1.0,1.0,1.0,1.0,0.0
252542,28.32670769085295,0.3097884714443305,0.9250540667456628,1.0,0.0,0.0,0.0,0.0
582586,23.21318638726014,1.525800479751095,0.2034123024339675,1.0,0.0,0.0,1.0,0.0
581162,4.494391456754207,2.260326270988957,2.3000045821362822,1.0,0.0,0.0,1.0,0.0
293056,2.718330967281585,0.0932463975470793,0.228364272261523,1.0,0.0,0.0,0.0,0.0
521158,4.945996880710447,40.546471271790125,0.1282262660346655,1.0,0.0,0.0,1.0,0.0
366002,0.6549298707243113,1.7316354260506217,1.4808047337636074,0.0,0.0,0.0,0.0,0.0
112014,0.9986808122483026,0.4020161482468433,1.3857764603911915,0.0,0.0,1.0,1.0,0.0
398161,25.10160676790299,0.2407749509660251,0.0247277367075087,1.0,0.0,0.0,1.0,0.0
586623,3.2181912670687374,0.0875170813151528,2.6111419890395378,1.0,0.0,0.0,0.0,0.0
42523,22.45265633623667,0.6446248264037006,0.6910340516387539,1.0,1.0,0.0,1.0,0.0
876925,0.5441271079318967,0.4691139151825681,5.820152273409605,0.0,0.0,0.0,1.0,1.0
692839,4.88185961321011,0.398489190721578,1.7598296595410226,1.0,0.0,0.0,1.0,0.0
969712,19.44313456589488,0.8750424719771756,2.1344160100242213,1.0,0.0,1.0,1.0,0.0
671890,9.132615360373586,1.1581726129246648,1.2337877839776128,1.0,0.0,0.0,1.0,0.0
96501,6.027918944716207,3.894500958508545,3.0312503756507025,1.0,0.0,1.0,1.0,0.0
805418,8.753142126278869,1.8270843121199176,0.281553203425585,1.0,1.0,1.0,1.0,0.0
109664,7.127320499031691,0.7102759530150924,0.5440102050272123,1.0,0.0,0.0,1.0,0.0
79311,9.602982493344085,0.1180488386166853,2.2703085508435925,1.0,1.0,0.0,1.0,0.0
815486,9.844330375318927,0.8327271387343136,0.8885850745159071,1.0,1.0,0.0,1.0,0.0
608469,41.94458306329472,0.3277132281171808,3.649240667002727,1.0,0.0,0.0,0.0,0.0
979364,16.370377599564485,2.542104588982291,1.2241508350457762,1.0,0.0,0.0,1.0,0.0
784077,202.6228101081833,2.9595947860012077,0.2562486517849323,1.0,0.0,0.0,1.0,1.0
701108,0.8148771725715448,1.2574258182807945,3.644355708761721,0.0,0.0,0.0,1.0,0.0
237267,6.93526565182461,1.6655437147879233,1.3555842479404725,1.0,0.0,0.0,0.0,0.0
33901,2.189860774414206,1.0514053430601755,1.814771495782293,1.0,1.0,0.0,1.0,0.0
346324,11.916492195631289,0.3370229401676525,0.3418891175611941,1.0,0.0,0.0,1.0,0.0
711316,5.141039107317341,4.439408631829799,0.025582129751294,1.0,1.0,0.0,0.0,0.0
808022,217.7131115411787,0.4904002507801285,1.4782556111110117,1.0,1.0,0.0,0.0,0.0
676173,9.566124354277418,5.870568920566297,3.73606328246152,1.0,1.0,0.0,1.0,0.0
782579,20.933472634665296,2.4601732529593607,0.2853623522903035,1.0,0.0,0.0,1.0,0.0
899652,133.62343644148794,0.4233343832294389,0.7150990127800919,1.0,0.0,0.0,1.0,1.0
5629,3.17829216662547,31.804052689889375,4.172446964678014,1.0,1.0,0.0,1.0,1.0
952366,17.12506782531278,3.1574565732748585,0.2638569872250835,1.0,0.0,0.0,0.0,0.0
955715,10.059411107893004,14.205441683114952,1.4100798532668684,1.0,1.0,0.0,1.0,0.0
63469,50.546047018766245,0.8787319470686142,0.5103723938212256,1.0,1.0,0.0,0.0,0.0
793596,16.57027975093718,0.2613388736362655,0.3221123601558625,1.0,0.0,0.0,1.0,0.0
846492,4.376621553337682,0.013490375132323,2.5661920480389635,1.0,1.0,0.0,1.0,0.0
81776,11.915074490121928,0.085116363453823,1.1244728660760852,1.0,0.0,0.0,1.0,0.0
380925,30.562576489103627,0.1686307961311058,0.4173449446032448,1.0,0.0,0.0,1.0,0.0
198487,16.484838330793874,0.6233551696265663,0.7763679724659722,1.0,0.0,0.0,1.0,0.0
533644,4.916970998386031,5.239919303681985,0.6975328301549435,1.0,1.0,0.0,0.0,0.0
270756,64.91466251094005,0.4525540347057289,1.6982218570284089,1.0,1.0,0.0,1.0,0.0
435055,10.440769730330508,51.185779992926406,0.1289488509478773,1.0,0.0,0.0,0.0,0.0
939658,57.6759216280171,1.9750496767304808,0.3048573611508784,1.0,0.0,0.0,1.0,0.0
32018,46.02370406466959,2.19704760915048,0.5616328760833392,1.0,0.0,0.0,1.0,0.0
751186,17.386808809574966,46.93250701666189,8.411066504057413,1.0,0.0,0.0,1.0,1.0
155342,16.784079445154187,0.0481920319859324,9.764325379487204,1.0,1.0,0.0,1.0,1.0
9868,10.09093198856804,1.1965873896234689,0.9429438086795424,1.0,1.0,0.0,0.0,0.0
142169,443.62049343367937,0.3651118802737935,0.6721111145517941,1.0,1.0,0.0,1.0,0.0
444369,8.850196720755756,0.3318472833471079,0.6966891734796575,1.0,1.0,0.0,1.0,0.0
185187,12.18602846899173,0.2323607259101899,0.034492969596107,1.0,0.0,0.0,1.0,0.0
137374,27.276297260999925,25.373726513122385,2.0619935339795576,1.0,0.0,0.0,0.0,0.0
16270,30.426039258353637,0.8826355399082021,1.5156552207982503,1.0,0.0,0.0,1.0,0.0
928172,10.86117455958013,9.555119852455366,0.5669286200134974,1.0,1.0,1.0,0.0,0.0
945482,1.344893584240905,1.492167356437618,1.7901995226874277,0.0,1.0,1.0,1.0,0.0
840781,32.169391212061626,7.894473398036013,0.3670820432670081,1.0,0.0,0.0,1.0,0.0
350646,1.3573427112333711,7.05857947411856,0.8912867785084608,0.0,0.0,0.0,0.0,0.0
442099,34.472717201110825,0.2228244185340546,0.1973060437985095,1.0,0.0,0.0,1.0,0.0
534111,5.386062631115751,0.258314336264753,29.02580806957072,1.0,0.0,0.0,1.0,1.0
203405,21.39219906713708,1.8287962360272485,0.1031102219821108,1.0,1.0,0.0,0.0,0.0
82115,2.182299591165197,3.1508787221799825,1.7047260643684754,1.0,1.0,0.0,0.0,0.0
944660,3.001902955384069,0.1327929412798226,2.1801050134990256,1.0,1.0,0.0,1.0,0.0
570866,31.584518332543592,12.551183642992283,1.8249669201785816,1.0,0.0,0.0,0.0,0.0
279359,3.483041257314394,0.5479836918137027,3.4579965606455385,1.0,1.0,1.0,0.0,0.0
812865,0.6255325608543827,0.1889635032327456,2.485985019754538,0.0,0.0,0.0,0.0,0.0
297739,5.527142707618409,1.6119042768613183,1.4913194540738313,1.0,0.0,1.0,0.0,0.0
396584,27.253683598453502,0.923174946800734,0.9176907384004236,1.0,1.0,0.0,0.0,0.0
399931,18.859658330308147,0.8483476881587373,0.2789759631208756,1.0,0.0,0.0,0.0,0.0
635126,23.150802439251915,0.2175502274056883,0.6309007483227311,1.0,0.0,0.0,1.0,0.0
106905,4.299374657911964,6.733944678970207,0.2888204617946925,1.0,0.0,0.0,1.0,0.0
209441,85.91705130877271,0.1241258645025529,0.8317042992562838,1.0,1.0,0.0,1.0,0.0
41803,60.15427082503269,0.1614379468920572,0.7363629114344271,1.0,0.0,0.0,1.0,0.0
845546,40.36642759230678,0.4808704567965112,0.5502047407459504,1.0,1.0,1.0,0.0,0.0
243748,5.961356656082699,42.09861671105017,0.2489558377050409,1.0,1.0,0.0,0.0,0.0
651656,11.511682151175352,0.3858330856178177,1.590738583313909,1.0,0.0,0.0,1.0,0.0
800280,32.07345745443414,0.7890570733526161,0.3144825618923844,1.0,0.0,0.0,1.0,0.0
703194,25.78165529073443,59.71206101304116,0.7029304114615751,1.0,1.0,0.0,0.0,0.0
889517,47.008894139936,0.9296469431701592,1.2751005345257114,1.0,0.0,0.0,1.0,0.0
239028,6.260577214145436,0.4677944324293908,0.738979214632788,1.0,0.0,0.0,0.0,0.0
140087,54.338289063810855,0.084232529619223,5.23826330870592,1.0,0.0,0.0,1.0,1.0
713195,5.468045207291771,1.098328315030695,1.6970316084514003,1.0,1.0,0.0,0.0,0.0
953166,48.39890064348211,0.5104391975719034,0.6919327157829238,1.0,1.0,0.0,1.0,0.0
12664,13.183306143990574,3.595507916388379,6.0764534697634645,1.0,1.0,0.0,1.0,1.0
506540,21.03831794678489,0.230159532133772,0.4142562088472754,1.0,0.0,0.0,1.0,0.0
131222,4.521766754483622,3.101919377170532,0.300440967925202,1.0,1.0,0.0,1.0,0.0
666946,30.581691351999268,1.408223874052787,6.947916452327072,1.0,0.0,0.0,1.0,1.0
799483,29.09818399071689,0.0687769357408911,1.1970911983164254,1.0,0.0,0.0,1.0,0.0
405713,11.612989279520232,0.0618998608148336,0.8593036418223514,1.0,0.0,1.0,1.0,0.0
876618,8.235240753551786,0.0074953586832102,1.0171099410377586,1.0,0.0,0.0,1.0,0.0
577335,1.917633590953085,3.6670379085322606,1.526303924841337,1.0,0.0,0.0,1.0,0.0
435758,4.148001947585204,0.1529071593508802,1.642995648672823,1.0,1.0,0.0,1.0,0.0
367169,33.06831328749218,0.8583614948716003,1.6145410450474726,1.0,0.0,0.0,1.0,0.0
374570,22.227883241426564,0.0704269761453596,0.6455734268182441,1.0,1.0,0.0,0.0,0.0
422157,13.81860385394691,64.75756457796611,0.3739107681340138,1.0,0.0,0.0,0.0,0.0
423047,5.709009192141058,1.051974058403483,1.8993986186510663,1.0,1.0,0.0,1.0,0.0
51798,3.185104671542048,0.9729183355553936,0.9498254989826426,1.0,1.0,0.0,0.0,0.0
198865,2.554588683650876,0.0933902647277411,0.4559303474194546,1.0,1.0,0.0,1.0,0.0
842869,3.755670351481151,0.0945367514219133,5.386470943045057,1.0,1.0,0.0,0.0,0.0
729027,68.18395376801593,0.7920696126376556,4.903632222976411,1.0,0.0,0.0,0.0,0.0
284435,49.24171342049173,1.4605512334191173,1.2179736731102702,1.0,0.0,0.0,1.0,0.0
867234,119.68311948192908,1.399427986236554,0.0577627567281309,1.0,0.0,0.0,0.0,0.0
254630,143.4701929972501,0.6862608749772406,2.504171446024789,1.0,0.0,0.0,1.0,1.0
576108,24.848366603275764,0.4953928938775195,1.79463705950076,1.0,0.0,0.0,0.0,0.0
939122,1.8468787258362835,0.2119263004646188,0.4580832277153645,0.0,1.0,0.0,1.0,0.0
809313,8.2495053378027,0.0094331781569997,0.6326488459429007,1.0,1.0,0.0,1.0,0.0
602363,4.039606613582557,0.1358965157858509,2.3843193236188767,1.0,0.0,0.0,1.0,0.0
267596,10.153608326920295,3.1825269835747387,0.388250944924951,1.0,0.0,0.0,1.0,0.0
95929,6.481571368616882,0.0673259350641049,0.6334921975931221,1.0,0.0,0.0,1.0,0.0
609429,17.00550526964965,2.0724595549412577,0.6182312813879935,1.0,0.0,0.0,1.0,0.0
479934,33.78350110774459,0.2926355435238519,1.2352442870334224,1.0,1.0,0.0,1.0,0.0
965163,47.6545104195583,0.619263928216679,0.1452407563366655,1.0,0.0,0.0,1.0,0.0
319,8.8875296715892,0.7043669599602077,1.9866205571543512,1.0,1.0,0.0,1.0,0.0
681162,0.4433078092634087,1.4442548795866978,0.4742345619173188,0.0,0.0,1.0,1.0,0.0
882761,7.442241858719218,0.4320828974722523,3.2016086040523666,1.0,0.0,0.0,1.0,0.0
19701,8.957247696878012,2.1478800294332805,2.0379269120475536,1.0,0.0,0.0,1.0,0.0
473218,20.89903304547719,15.521682192848552,0.4530398930876341,1.0,1.0,0.0,1.0,0.0
127706,6.39543949525395,8.909610254654863,0.4487029716353108,1.0,1.0,0.0,1.0,0.0
95394,4.461502925230145,0.3279541508344746,10.213235313649076,1.0,1.0,0.0,0.0,0.0
161194,15.612336121750792,2.693031109809132,3.104263252417144,1.0,0.0,0.0,1.0,0.0
30708,2.493578701673496,1.2506524977674796,1.7841622169941147,1.0,1.0,1.0,1.0,0.0
382183,36.18729595518011,0.719327914735126,0.6781680344983525,1.0,0.0,1.0,0.0,0.0
12987,7.012377048638856,0.0335154712452425,1.9772583774431776,1.0,0.0,0.0,0.0,0.0
785559,126.77043055356044,0.1133483351880438,5.712169102891092,1.0,0.0,0.0,1.0,1.0
976541,9.672086543985884,0.117701937926645,0.0768706205011971,1.0,0.0,0.0,0.0,0.0
263239,11.644007328283402,0.4541178165620431,1.129636612725874,1.0,0.0,1.0,1.0,0.0
884730,4.918103195981154,1.0120487638124651,0.6988652366586287,1.0,1.0,0.0,1.0,0.0
432163,7.730351434308473,0.3146756022087048,1.530788149486252,1.0,1.0,0.0,0.0,0.0
93989,15.467525930607732,0.6556479567921346,0.5386483482214781,1.0,1.0,0.0,1.0,0.0
22075,19.300820555574557,1.3647745472329849,0.3098740815433394,1.0,0.0,0.0,1.0,0.0
416475,10.073729835555651,0.0872406816963203,3.3227854017901683,1.0,0.0,0.0,1.0,0.0
891340,2.2360663956583973,0.2702674761090274,0.4652229846910479,1.0,0.0,0.0,1.0,0.0
27030,24.24234479455845,7.733700563437939,2.4372145465563317,1.0,0.0,0.0,1.0,0.0
288971,16.184030493866754,0.5348949532387143,0.614927819262342,1.0,0.0,0.0,1.0,0.0
521229,0.8596074761057747,0.034356435628146,0.4626000512701301,0.0,0.0,0.0,1.0,0.0
172328,12.272310826811951,5.341638427176891,0.9311845065902836,1.0,1.0,1.0,0.0,0.0
219175,8.412407887167126,0.0034608486928392,4.370136087421892,1.0,1.0,0.0,0.0,0.0
634678,83.75885363948048,2.361231474991349,0.3709846623581712,1.0,0.0,0.0,0.0,0.0
445518,2.9674402752159668,2.188267514445425,6.493300024549592,1.0,0.0,0.0,1.0,1.0
229900,3.564335244930589,1.780637829761102,5.461216805802793,1.0,0.0,0.0,1.0,1.0
533724,61.83525579653312,1.5236787266562175,1.1463004800629564,1.0,1.0,0.0,1.0,0.0
112249,14.973036662728298,0.1120733219420439,1.10672837734408,1.0,1.0,0.0,1.0,0.0
660536,12.90079745722726,4.14647068215907,0.8366575357123427,1.0,1.0,0.0,1.0,0.0
401929,11.939619434683992,0.034831592532368,0.5522656230574341,1.0,0.0,0.0,1.0,0.0
818198,21.385175283490923,0.2011094494449407,1.196365630430937,1.0,1.0,0.0,1.0,0.0
197400,144.8364070013391,1.6416434757267413,2.039159607556023,1.0,0.0,0.0,0.0,0.0
795557,16.383697537592806,3.547073837295244,0.946844367910192,1.0,0.0,0.0,1.0,0.0
290644,0.4938724950648498,0.1171874285509299,1.0292876184953303,0.0,0.0,0.0,1.0,0.0
990416,110.7575225603703,1.0404000172007326,1.097854228861738,1.0,1.0,0.0,1.0,0.0
354592,4.66930419030064,0.1094502252456413,3.910531287570125,1.0,0.0,0.0,1.0,0.0
105521,7.899770184612576,0.1281095449695453,0.7526984264812746,1.0,0.0,1.0,0.0,0.0
996767,2.0824838949205406,1.2866600833339268,1.8907284396469295,1.0,1.0,0.0,1.0,0.0
265223,0.4726108283099334,0.5350146255324817,0.5798090918108253,0.0,1.0,0.0,0.0,0.0
499243,5.624878865948375,0.5286272850039131,8.205524167611319,1.0,0.0,0.0,1.0,1.0
726091,80.27160922306223,1.53916491041059,1.164509113242279,1.0,0.0,0.0,1.0,0.0
164184,18.11932776073921,4.39861561230955,0.95432774335902,1.0,0.0,0.0,1.0,0.0
653579,0.579911943740711,0.0179684010239879,0.1826197013396353,0.0,1.0,0.0,0.0,0.0
998679,15.191718431086118,47.1224816950589,1.9402508609854097,1.0,1.0,0.0,1.0,0.0
899634,88.8031252241681,0.7107382411754918,1.186798560318537,1.0,1.0,1.0,1.0,0.0
441281,69.96732896866227,0.8717485546453475,2.3220958225024013,1.0,0.0,0.0,1.0,0.0
720761,13.159174502115633,0.2477858445121949,0.8221979641176134,1.0,1.0,0.0,1.0,0.0
222683,3.168605170418975,23.44679880603673,0.1093784348176516,1.0,1.0,0.0,1.0,0.0
676052,7.760547117040034,0.3267614591810548,1.1060797420078592,1.0,0.0,0.0,0.0,0.0
756555,1.750632809176466,0.31718576139238,0.6641553579090351,0.0,0.0,0.0,1.0,0.0
32510,14.61736425158758,0.170671314051255,1.158665144139179,1.0,1.0,0.0,0.0,0.0
11446,16.581508428645204,2.158186752588997,1.2969772668112611,1.0,0.0,0.0,0.0,0.0
